Price,Close,High,Low,Open,Volume
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F
Datetime,,,,,
2025-07-22 02:00:00+00:00,3403.5,3405.199951171875,3400.199951171875,3400.800048828125,2391
2025-07-22 02:30:00+00:00,3405.699951171875,3405.800048828125,3402.300048828125,3403.699951171875,1751
2025-07-22 03:00:00+00:00,3403.699951171875,3405.89990234375,3401.89990234375,3405.60009765625,1451
2025-07-22 03:30:00+00:00,3405.60009765625,3406.60009765625,3402.60009765625,3403.699951171875,2203
2025-07-22 04:00:00+00:00,3402.60009765625,3405.60009765625,3401.10009765625,3405.60009765625,1801
2025-07-22 04:30:00+00:00,3404.5,3404.89990234375,3401.0,3402.60009765625,1705
2025-07-22 05:00:00+00:00,3401.0,3405.199951171875,3400.199951171875,3404.5,1731
2025-07-22 05:30:00+00:00,3399.5,3403.10009765625,3398.60009765625,3401.10009765625,2503
2025-07-22 06:00:00+00:00,3397.89990234375,3401.199951171875,3397.60009765625,3399.39990234375,2446
2025-07-22 06:30:00+00:00,3397.39990234375,3400.300048828125,3396.60009765625,3397.800048828125,2288
2025-07-22 07:00:00+00:00,3395.89990234375,3398.89990234375,3395.60009765625,3397.300048828125,2908
2025-07-22 07:30:00+00:00,3399.300048828125,3399.300048828125,3395.39990234375,3395.800048828125,2531
2025-07-22 08:00:00+00:00,3400.699951171875,3401.699951171875,3398.0,3399.300048828125,2352
2025-07-22 08:30:00+00:00,3400.89990234375,3402.699951171875,3400.10009765625,3400.89990234375,3255
2025-07-22 09:00:00+00:00,3396.300048828125,3402.10009765625,3395.39990234375,3400.800048828125,5598
2025-07-22 09:30:00+00:00,3396.300048828125,3397.89990234375,3394.89990234375,3396.199951171875,3623
2025-07-22 10:00:00+00:00,3397.5,3398.699951171875,3396.10009765625,3396.39990234375,1246
2025-07-22 10:30:00+00:00,3396.39990234375,3398.300048828125,3396.300048828125,3397.60009765625,1268
2025-07-22 11:00:00+00:00,3396.89990234375,3398.300048828125,3396.0,3396.5,3682
2025-07-22 11:30:00+00:00,3401.10009765625,3401.39990234375,3396.0,3396.89990234375,3725
2025-07-22 12:00:00+00:00,3412.300048828125,3412.89990234375,3400.699951171875,3401.10009765625,11861
2025-07-22 12:30:00+00:00,3419.300048828125,3419.800048828125,3409.199951171875,3412.5,14554
2025-07-22 13:00:00+00:00,3426.39990234375,3426.60009765625,3418.10009765625,3419.300048828125,14867
2025-07-22 13:30:00+00:00,3423.10009765625,3433.10009765625,3422.199951171875,3427.699951171875,22973
2025-07-22 14:00:00+00:00,3435.39990234375,3436.699951171875,3415.699951171875,3423.10009765625,17926
2025-07-22 14:30:00+00:00,3440.0,3442.0,3435.10009765625,3440.699951171875,14778
2025-07-22 15:00:00+00:00,3439.39990234375,3446.5,3437.60009765625,3439.89990234375,12533
2025-07-22 15:30:00+00:00,3439.699951171875,3441.39990234375,3438.0,3439.300048828125,3528
2025-07-22 16:00:00+00:00,3441.5,3445.199951171875,3440.300048828125,3441.10009765625,7862
2025-07-22 16:30:00+00:00,3446.300048828125,3447.5,3441.5,3441.699951171875,5528
2025-07-22 17:00:00+00:00,3443.199951171875,3447.0,3440.0,3446.199951171875,8137
2025-07-22 17:30:00+00:00,3442.60009765625,3444.800048828125,3441.60009765625,3443.10009765625,2639
2025-07-22 18:00:00+00:00,3442.699951171875,3444.300048828125,3441.0,3442.800048828125,2202
2025-07-22 18:30:00+00:00,3442.199951171875,3443.800048828125,3441.199951171875,3442.60009765625,1710
2025-07-22 19:00:00+00:00,3443.89990234375,3444.39990234375,3441.5,3442.10009765625,1692
2025-07-22 19:30:00+00:00,3443.89990234375,3444.800048828125,3443.199951171875,3443.800048828125,2607
2025-07-22 20:00:00+00:00,3443.39990234375,3445.199951171875,3442.300048828125,3443.89990234375,2022
2025-07-22 20:30:00+00:00,3444.0,3444.5,3440.60009765625,3443.5,2277
2025-07-22 22:00:00+00:00,3442.199951171875,3445.199951171875,3441.300048828125,3444.300048828125,516
2025-07-22 22:30:00+00:00,3441.800048828125,3443.39990234375,3441.300048828125,3442.199951171875,617
2025-07-22 23:00:00+00:00,3442.10009765625,3446.89990234375,3440.89990234375,3442.10009765625,1880
2025-07-22 23:30:00+00:00,3439.39990234375,3442.89990234375,3438.300048828125,3442.199951171875,1931
2025-07-23 00:00:00+00:00,3445.60009765625,3451.699951171875,3439.0,3439.300048828125,5395
2025-07-23 00:30:00+00:00,3442.199951171875,3446.39990234375,3441.60009765625,3445.5,2836
2025-07-23 01:00:00+00:00,3438.60009765625,3443.60009765625,3435.0,3442.10009765625,6254
2025-07-23 01:30:00+00:00,3435.10009765625,3439.199951171875,3434.89990234375,3438.300048828125,3009
2025-07-23 02:00:00+00:00,3435.39990234375,3437.60009765625,3434.10009765625,3435.10009765625,2619
2025-07-23 02:30:00+00:00,3436.89990234375,3438.89990234375,3433.300048828125,3435.5,2260
2025-07-23 03:00:00+00:00,3442.0,3442.199951171875,3436.800048828125,3436.800048828125,2078
2025-07-23 03:30:00+00:00,3437.5,3442.699951171875,3437.10009765625,3442.0,2092
2025-07-23 04:00:00+00:00,3437.199951171875,3438.699951171875,3435.60009765625,3436.800048828125,1862
2025-07-23 04:30:00+00:00,3436.699951171875,3437.89990234375,3435.10009765625,3437.10009765625,980
2025-07-23 05:00:00+00:00,3436.0,3436.89990234375,3433.800048828125,3436.800048828125,1336
2025-07-23 05:30:00+00:00,3434.0,3436.199951171875,3429.800048828125,3435.89990234375,4476
2025-07-23 06:00:00+00:00,3437.60009765625,3438.5,3434.199951171875,3434.5,2733
2025-07-23 06:30:00+00:00,3438.0,3438.800048828125,3433.199951171875,3438.0,3515
2025-07-23 07:00:00+00:00,3440.800048828125,3443.10009765625,3435.60009765625,3437.800048828125,6109
2025-07-23 07:30:00+00:00,3434.300048828125,3442.300048828125,3433.5,3440.89990234375,2772
2025-07-23 08:00:00+00:00,3436.300048828125,3440.800048828125,3434.10009765625,3434.39990234375,3972
2025-07-23 08:30:00+00:00,3440.300048828125,3440.5,3436.0,3436.300048828125,7271
2025-07-23 09:00:00+00:00,3443.5,3445.800048828125,3440.10009765625,3440.199951171875,4087
2025-07-23 09:30:00+00:00,3444.199951171875,3445.199951171875,3441.89990234375,3443.5,2411
2025-07-23 10:00:00+00:00,3435.800048828125,3444.60009765625,3434.60009765625,3444.199951171875,6955
2025-07-23 10:30:00+00:00,3435.199951171875,3437.10009765625,3433.39990234375,3436.10009765625,3229
2025-07-23 11:00:00+00:00,3437.199951171875,3437.39990234375,3432.39990234375,3435.199951171875,4733
2025-07-23 11:30:00+00:00,3440.5,3442.800048828125,3437.300048828125,3437.300048828125,4008
2025-07-23 12:00:00+00:00,3437.0,3442.0,3435.39990234375,3440.5,4878
2025-07-23 12:30:00+00:00,3429.89990234375,3438.800048828125,3429.39990234375,3437.10009765625,9470
2025-07-23 13:00:00+00:00,3418.5,3430.5,3416.699951171875,3429.800048828125,23490
2025-07-23 13:30:00+00:00,3422.699951171875,3424.199951171875,3414.60009765625,3418.39990234375,15018
2025-07-23 14:00:00+00:00,3421.39990234375,3430.0,3420.0,3422.699951171875,12558
2025-07-23 14:30:00+00:00,3422.89990234375,3426.699951171875,3419.89990234375,3421.300048828125,6306
2025-07-23 15:00:00+00:00,3422.39990234375,3425.800048828125,3420.199951171875,3422.800048828125,5611
2025-07-23 15:30:00+00:00,3406.300048828125,3423.800048828125,3406.300048828125,3422.60009765625,14255
2025-07-23 16:00:00+00:00,3393.0,3406.5,3390.60009765625,3406.5,34277
2025-07-23 16:30:00+00:00,3396.199951171875,3400.60009765625,3390.89990234375,3392.800048828125,12275
2025-07-23 17:00:00+00:00,3398.0,3399.800048828125,3394.10009765625,3396.10009765625,7905
2025-07-23 17:30:00+00:00,3402.300048828125,3404.0,3395.0,3398.0,5142
2025-07-23 18:00:00+00:00,3402.800048828125,3404.39990234375,3400.60009765625,3402.300048828125,2492
2025-07-23 18:30:00+00:00,3402.699951171875,3405.0,3402.0,3402.89990234375,1794
2025-07-23 19:00:00+00:00,3400.699951171875,3405.199951171875,3400.39990234375,3402.800048828125,2468
2025-07-23 19:30:00+00:00,3400.39990234375,3402.0,3399.199951171875,3400.60009765625,2222
2025-07-23 20:00:00+00:00,3399.0,3400.699951171875,3398.300048828125,3400.5,1407
2025-07-23 20:30:00+00:00,3397.5,3400.60009765625,3396.60009765625,3398.89990234375,1486
2025-07-23 22:00:00+00:00,3397.199951171875,3401.10009765625,3396.300048828125,3398.60009765625,1451
2025-07-23 22:30:00+00:00,3395.300048828125,3398.0,3394.89990234375,3397.199951171875,803
2025-07-23 23:00:00+00:00,3398.199951171875,3398.699951171875,3394.89990234375,3395.300048828125,990
2025-07-23 23:30:00+00:00,3397.10009765625,3399.199951171875,3396.10009765625,3398.199951171875,942
2025-07-24 00:00:00+00:00,3396.5,3400.300048828125,3395.5,3397.199951171875,1415
2025-07-24 00:30:00+00:00,3399.10009765625,3399.800048828125,3395.5,3396.300048828125,1257
2025-07-24 01:00:00+00:00,3394.800048828125,3400.300048828125,3389.800048828125,3399.199951171875,4689
2025-07-24 01:30:00+00:00,3392.89990234375,3396.699951171875,3391.800048828125,3394.699951171875,2847
2025-07-24 02:00:00+00:00,3392.699951171875,3394.199951171875,3385.5,3393.0,4616
2025-07-24 02:30:00+00:00,3388.800048828125,3393.800048828125,3387.5,3392.800048828125,4084
2025-07-24 03:00:00+00:00,3385.10009765625,3388.89990234375,3379.10009765625,3388.89990234375,5116
2025-07-24 03:30:00+00:00,3388.800048828125,3390.800048828125,3384.5,3385.199951171875,1573
2025-07-24 04:00:00+00:00,3388.60009765625,3390.0,3387.39990234375,3388.5,968
2025-07-24 04:30:00+00:00,3387.39990234375,3389.39990234375,3385.800048828125,3388.5,1266
2025-07-24 05:00:00+00:00,3385.800048828125,3387.699951171875,3383.199951171875,3387.5,1760
2025-07-24 05:30:00+00:00,3385.199951171875,3387.199951171875,3380.699951171875,3385.89990234375,3274
2025-07-24 06:00:00+00:00,3378.39990234375,3385.60009765625,3377.800048828125,3385.300048828125,3113
2025-07-24 06:30:00+00:00,3381.10009765625,3382.60009765625,3376.39990234375,3378.5,3280
2025-07-24 07:00:00+00:00,3381.699951171875,3383.199951171875,3378.5,3381.10009765625,2571
2025-07-24 07:30:00+00:00,3372.60009765625,3382.800048828125,3370.699951171875,3381.60009765625,6973
2025-07-24 08:00:00+00:00,3377.10009765625,3378.0,3370.10009765625,3372.60009765625,5585
2025-07-24 08:30:00+00:00,3374.5,3379.39990234375,3374.199951171875,3376.89990234375,4289
2025-07-24 09:00:00+00:00,3367.699951171875,3375.10009765625,3367.199951171875,3374.199951171875,4515
2025-07-24 09:30:00+00:00,3368.800048828125,3370.199951171875,3366.89990234375,3367.5,4849
2025-07-24 10:00:00+00:00,3369.39990234375,3370.199951171875,3367.300048828125,3368.800048828125,1955
2025-07-24 10:30:00+00:00,3368.699951171875,3372.60009765625,3367.39990234375,3369.39990234375,3474
2025-07-24 11:00:00+00:00,3368.0,3371.10009765625,3367.39990234375,3368.89990234375,2664
2025-07-24 11:30:00+00:00,3366.39990234375,3370.60009765625,3365.39990234375,3367.89990234375,4450
2025-07-24 12:00:00+00:00,3365.5,3368.89990234375,3362.10009765625,3366.300048828125,8350
2025-07-24 12:30:00+00:00,3357.300048828125,3370.0,3356.199951171875,3365.39990234375,13321
2025-07-24 13:00:00+00:00,3362.800048828125,3364.10009765625,3355.199951171875,3357.39990234375,12093
2025-07-24 13:30:00+00:00,3370.60009765625,3375.89990234375,3360.10009765625,3362.800048828125,16250
2025-07-24 14:00:00+00:00,3377.10009765625,3378.699951171875,3369.699951171875,3370.60009765625,11260
2025-07-24 14:30:00+00:00,3377.699951171875,3381.199951171875,3376.300048828125,3377.199951171875,9464
2025-07-24 15:00:00+00:00,3378.10009765625,3378.89990234375,3374.0,3377.5,12364
2025-07-24 15:30:00+00:00,3375.60009765625,3378.89990234375,3374.300048828125,3378.199951171875,5258
2025-07-24 16:00:00+00:00,3372.699951171875,3376.89990234375,3372.199951171875,3375.60009765625,4583
2025-07-24 16:30:00+00:00,3369.89990234375,3374.300048828125,3369.800048828125,3372.699951171875,4418
2025-07-24 17:00:00+00:00,3374.39990234375,3374.800048828125,3369.0,3369.800048828125,6914
2025-07-24 17:30:00+00:00,3372.699951171875,3374.60009765625,3371.199951171875,3374.300048828125,5040
2025-07-24 18:00:00+00:00,3372.10009765625,3372.89990234375,3370.0,3372.699951171875,2075
2025-07-24 18:30:00+00:00,3375.0,3376.5,3372.10009765625,3372.10009765625,4087
2025-07-24 19:00:00+00:00,3375.5,3376.5,3374.5,3374.89990234375,1069
2025-07-24 19:30:00+00:00,3374.300048828125,3376.10009765625,3373.800048828125,3375.800048828125,1740
2025-07-24 20:00:00+00:00,3372.800048828125,3374.699951171875,3372.199951171875,3374.39990234375,2101
2025-07-24 20:30:00+00:00,3371.300048828125,3373.39990234375,3370.699951171875,3373.0,919
2025-07-24 22:00:00+00:00,3368.89990234375,3372.699951171875,3367.60009765625,3372.10009765625,1305
2025-07-24 22:30:00+00:00,3370.5,3371.0,3367.60009765625,3368.89990234375,1241
2025-07-24 23:00:00+00:00,3370.199951171875,3373.699951171875,3369.89990234375,3370.300048828125,1218
2025-07-24 23:30:00+00:00,3371.800048828125,3372.300048828125,3368.300048828125,3370.10009765625,637
2025-07-25 00:00:00+00:00,3374.89990234375,3375.0,3370.699951171875,3371.699951171875,1411
2025-07-25 00:30:00+00:00,3375.199951171875,3376.60009765625,3373.800048828125,3374.800048828125,1289
2025-07-25 01:00:00+00:00,3370.0,3375.800048828125,3368.800048828125,3375.300048828125,1724
2025-07-25 01:30:00+00:00,3372.5,3373.60009765625,3368.800048828125,3370.0,2139
2025-07-25 02:00:00+00:00,3367.89990234375,3372.5,3365.199951171875,3372.300048828125,2375
2025-07-25 02:30:00+00:00,3364.699951171875,3368.39990234375,3364.10009765625,3368.10009765625,2193
2025-07-25 03:00:00+00:00,3362.89990234375,3365.199951171875,3362.39990234375,3364.60009765625,2752
2025-07-25 03:30:00+00:00,3361.5,3364.0,3361.39990234375,3362.89990234375,1382
2025-07-25 04:00:00+00:00,3363.300048828125,3365.60009765625,3360.800048828125,3360.89990234375,2374
2025-07-25 04:30:00+00:00,3363.10009765625,3364.60009765625,3360.10009765625,3363.300048828125,1179
2025-07-25 05:00:00+00:00,3360.89990234375,3364.699951171875,3360.60009765625,3363.199951171875,1033
2025-07-25 05:30:00+00:00,3360.5,3361.60009765625,3357.199951171875,3361.10009765625,2999
2025-07-25 06:00:00+00:00,3357.89990234375,3361.699951171875,3356.60009765625,3360.39990234375,2630
2025-07-25 06:30:00+00:00,3361.0,3361.10009765625,3356.60009765625,3357.800048828125,4584
2025-07-25 07:00:00+00:00,3360.800048828125,3362.300048828125,3358.0,3360.89990234375,2591
2025-07-25 07:30:00+00:00,3356.10009765625,3360.800048828125,3354.60009765625,3360.800048828125,4108
2025-07-25 08:00:00+00:00,3346.89990234375,3357.699951171875,3346.800048828125,3356.199951171875,5800
2025-07-25 08:30:00+00:00,3347.199951171875,3350.800048828125,3345.5,3346.89990234375,3827
2025-07-25 09:00:00+00:00,3349.39990234375,3350.60009765625,3345.300048828125,3347.10009765625,4602
2025-07-25 09:30:00+00:00,3348.0,3351.39990234375,3347.60009765625,3349.300048828125,2064
2025-07-25 10:00:00+00:00,3345.5,3350.10009765625,3344.5,3348.0,2646
2025-07-25 10:30:00+00:00,3344.199951171875,3347.10009765625,3342.199951171875,3345.5,4198
2025-07-25 11:00:00+00:00,3341.199951171875,3346.5,3340.800048828125,3344.39990234375,3579
2025-07-25 11:30:00+00:00,3342.10009765625,3345.0,3339.800048828125,3341.0,4408
2025-07-25 12:00:00+00:00,3342.5,3345.800048828125,3340.800048828125,3342.10009765625,6566
2025-07-25 12:30:00+00:00,3341.89990234375,3342.800048828125,3336.199951171875,3342.300048828125,10316
2025-07-25 13:00:00+00:00,3343.0,3344.300048828125,3337.5,3341.800048828125,10664
2025-07-25 13:30:00+00:00,3345.199951171875,3348.699951171875,3340.5,3343.0,11411
2025-07-25 14:00:00+00:00,3338.699951171875,3346.39990234375,3334.300048828125,3345.10009765625,13194
2025-07-25 14:30:00+00:00,3333.10009765625,3339.5,3331.199951171875,3338.699951171875,13668
2025-07-25 15:00:00+00:00,3331.5,3336.300048828125,3328.89990234375,3332.89990234375,15111
2025-07-25 15:30:00+00:00,3328.199951171875,3333.39990234375,3325.5,3331.5,10326
2025-07-25 16:00:00+00:00,3329.5,3332.0,3326.699951171875,3328.10009765625,4000
2025-07-25 16:30:00+00:00,3330.199951171875,3331.89990234375,3326.5,3329.39990234375,4878
2025-07-25 17:00:00+00:00,3335.699951171875,3336.60009765625,3330.10009765625,3330.199951171875,6088
2025-07-25 17:30:00+00:00,3336.60009765625,3337.60009765625,3334.699951171875,3335.800048828125,2944
2025-07-25 18:00:00+00:00,3338.800048828125,3339.89990234375,3336.39990234375,3336.699951171875,2863
2025-07-25 18:30:00+00:00,3339.89990234375,3340.39990234375,3338.60009765625,3338.89990234375,1602
2025-07-25 19:00:00+00:00,3340.699951171875,3341.199951171875,3339.39990234375,3339.89990234375,1557
2025-07-25 19:30:00+00:00,3339.199951171875,3341.10009765625,3338.60009765625,3340.800048828125,2702
2025-07-25 20:00:00+00:00,3338.199951171875,3339.60009765625,3337.39990234375,3339.10009765625,1399
2025-07-25 20:30:00+00:00,3338.5,3340.0,3337.300048828125,3338.199951171875,1387
2025-07-28 00:00:00+00:00,3332.5,3334.89990234375,3331.39990234375,3334.39990234375,486
2025-07-28 00:30:00+00:00,3333.5,3334.5,3327.39990234375,3332.800048828125,2201
2025-07-28 01:00:00+00:00,3335.800048828125,3339.300048828125,3329.800048828125,3333.39990234375,3261
2025-07-28 01:30:00+00:00,3331.5,3338.89990234375,3330.60009765625,3335.699951171875,2728
2025-07-28 02:00:00+00:00,3335.5,3335.699951171875,3330.0,3331.5,1802
2025-07-28 02:30:00+00:00,3335.5,3336.60009765625,3331.800048828125,3335.60009765625,1091
2025-07-28 03:00:00+00:00,3336.800048828125,3339.0,3334.5,3335.39990234375,1324
2025-07-28 03:30:00+00:00,3342.300048828125,3343.0,3336.699951171875,3336.699951171875,1449
2025-07-28 04:00:00+00:00,3341.0,3344.0,3340.10009765625,3343.0,1730
2025-07-28 04:30:00+00:00,3339.60009765625,3342.10009765625,3339.60009765625,3341.10009765625,765
2025-07-28 05:00:00+00:00,3338.60009765625,3340.89990234375,3337.800048828125,3339.89990234375,1003
2025-07-28 05:30:00+00:00,3343.300048828125,3343.89990234375,3338.0,3338.699951171875,1724
2025-07-28 06:00:00+00:00,3339.0,3345.39990234375,3338.5,3343.300048828125,2171
2025-07-28 06:30:00+00:00,3339.89990234375,3340.699951171875,3335.60009765625,3339.10009765625,3118
2025-07-28 07:00:00+00:00,3339.800048828125,3341.89990234375,3338.60009765625,3340.10009765625,2762
2025-07-28 07:30:00+00:00,3334.60009765625,3339.699951171875,3333.39990234375,3339.699951171875,3088
2025-07-28 08:00:00+00:00,3336.0,3338.5,3334.300048828125,3334.60009765625,2504
2025-07-28 08:30:00+00:00,3335.10009765625,3337.10009765625,3331.199951171875,3336.0,4795
2025-07-28 09:00:00+00:00,3339.699951171875,3340.800048828125,3335.0,3335.300048828125,5037
2025-07-28 09:30:00+00:00,3337.699951171875,3339.60009765625,3335.800048828125,3339.60009765625,2757
2025-07-28 10:00:00+00:00,3337.199951171875,3338.60009765625,3335.10009765625,3337.60009765625,2734
2025-07-28 10:30:00+00:00,3336.10009765625,3338.10009765625,3333.5,3337.300048828125,4095
2025-07-28 11:00:00+00:00,3335.60009765625,3337.60009765625,3334.39990234375,3336.199951171875,2511
2025-07-28 11:30:00+00:00,3336.10009765625,3338.10009765625,3334.60009765625,3335.5,2208
2025-07-28 12:00:00+00:00,3330.0,3338.10009765625,3327.800048828125,3336.300048828125,6871
2025-07-28 12:30:00+00:00,3328.0,3330.89990234375,3325.0,3329.89990234375,7093
2025-07-28 13:00:00+00:00,3327.699951171875,3330.39990234375,3325.699951171875,3328.0,6223
2025-07-28 13:30:00+00:00,3300.699951171875,3328.39990234375,3300.300048828125,3327.699951171875,23340
2025-07-28 14:00:00+00:00,3311.800048828125,3314.199951171875,3300.0,3300.699951171875,15821
2025-07-28 14:30:00+00:00,3306.5,3314.10009765625,3304.5,3311.60009765625,7948
2025-07-28 15:00:00+00:00,3312.5,3313.699951171875,3305.199951171875,3306.300048828125,5829
2025-07-28 15:30:00+00:00,3314.10009765625,3316.300048828125,3311.800048828125,3312.60009765625,4280
2025-07-28 16:00:00+00:00,3312.300048828125,3314.10009765625,3310.0,3314.0,3748
2025-07-28 16:30:00+00:00,3311.300048828125,3313.89990234375,3310.300048828125,3312.5,3129
2025-07-28 17:00:00+00:00,3309.60009765625,3312.699951171875,3307.89990234375,3311.300048828125,5835
2025-07-28 17:30:00+00:00,3309.699951171875,3311.300048828125,3308.39990234375,3309.699951171875,3833
2025-07-28 18:00:00+00:00,3312.60009765625,3312.699951171875,3308.89990234375,3309.5,2749
2025-07-28 18:30:00+00:00,3312.5,3314.89990234375,3312.0,3312.5,2938
2025-07-28 19:00:00+00:00,3312.300048828125,3314.800048828125,3311.300048828125,3312.60009765625,1662
2025-07-28 19:30:00+00:00,3316.5,3317.39990234375,3312.300048828125,3312.300048828125,2574
2025-07-28 20:00:00+00:00,3317.39990234375,3317.89990234375,3316.10009765625,3316.300048828125,1504
2025-07-28 20:30:00+00:00,3314.0,3317.5,3313.5,3317.39990234375,2320
2025-07-28 22:00:00+00:00,3310.800048828125,3313.699951171875,3308.699951171875,3313.39990234375,1215
2025-07-28 22:30:00+00:00,3311.5,3313.800048828125,3309.39990234375,3311.0,865
2025-07-28 23:00:00+00:00,3309.199951171875,3312.0,3309.0,3311.60009765625,824
2025-07-28 23:30:00+00:00,3310.5,3312.300048828125,3308.300048828125,3309.10009765625,741
2025-07-29 00:00:00+00:00,3306.60009765625,3313.5,3306.10009765625,3310.300048828125,1441
2025-07-29 00:30:00+00:00,3309.300048828125,3310.199951171875,3305.800048828125,3306.699951171875,731
2025-07-29 01:00:00+00:00,3312.0,3312.89990234375,3306.300048828125,3309.5,1244
2025-07-29 01:30:00+00:00,3316.699951171875,3318.800048828125,3311.89990234375,3311.89990234375,1462
2025-07-29 02:00:00+00:00,3317.89990234375,3318.5,3316.0,3316.800048828125,717
2025-07-29 02:30:00+00:00,3317.199951171875,3318.300048828125,3315.800048828125,3318.10009765625,558
2025-07-29 03:00:00+00:00,3313.300048828125,3317.10009765625,3312.60009765625,3317.10009765625,766
2025-07-29 03:30:00+00:00,3311.10009765625,3313.699951171875,3309.300048828125,3313.60009765625,738
2025-07-29 04:00:00+00:00,3308.89990234375,3312.39990234375,3307.39990234375,3311.199951171875,763
2025-07-29 04:30:00+00:00,3314.39990234375,3315.39990234375,3308.699951171875,3308.800048828125,579
2025-07-29 05:00:00+00:00,3315.5,3315.60009765625,3312.199951171875,3314.5,704
2025-07-29 05:30:00+00:00,3317.699951171875,3318.0,3314.0,3315.60009765625,868
2025-07-29 06:00:00+00:00,3318.89990234375,3319.0,3314.10009765625,3317.699951171875,1091
2025-07-29 06:30:00+00:00,3314.699951171875,3320.300048828125,3314.5,3318.5,3059
2025-07-29 07:00:00+00:00,3312.5,3316.10009765625,3309.300048828125,3314.89990234375,2341
2025-07-29 07:30:00+00:00,3315.60009765625,3316.60009765625,3311.300048828125,3312.10009765625,1635
