Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,FVG_Size,FVG_Type_Encoded,OB_Type_Encoded,Recovery_Type_Encoded,Close_lag1,Close_lag2,Close_lag3
2006-11-28,-1.213404919013646,-1.220143354217747,-1.2051566276934667,-1.2132886061111599,2.8968497205090955,-1.2435999486022116,-1.2935492530074946,-1.2404046684589725,-1.257535340206652,0.8663391820152541,0.5014799803843312,0.5278376773084842,0.03432516648285816,-1.250498767426992,-1.2435999486022116,-1.2332965502188518,0.5274617563434407,1,1,0,-1.2356740841322442,-1.2356648320191586,-1.2369654607514995
2006-11-29,-1.217859618737313,-1.2120695990845158,-1.2122811360862484,-1.2101441041902155,0.8975394655420558,-1.23955154081129,-1.2909454393893265,-1.2364388632978196,-1.2540460863450227,0.7315228288905774,0.5188412495087801,0.5346277218241625,0.06735651456121311,-1.2506339293555877,-1.23955154081129,-1.224842430263499,-0.43822441768407394,2,2,0,-1.2133965829068811,-1.2356648320191586,-1.2356545491338138
2006-11-30,-1.187987077000801,-1.1920152433778208,-1.2109617886451094,-1.2190534996435558,-0.10267581835045421,-1.2339258226359353,-1.2872430565255704,-1.2284769781501863,-1.2485919852175593,1.155277828906529,0.6090581403248453,0.5594968877348813,0.2678814763418464,-1.2457567454737626,-1.2339258226359353,-1.2184403422141743,0.09457110798850928,1,2,0,-1.2178521151451482,-1.2133833178817433,-1.2356545491338138
2006-12-01,-1.1937519731175414,-1.1875876335781381,-1.188532882145745,-1.1910152774138205,-0.16238849154878618,-1.230232301458372,-1.28382587975896,-1.2226289179723617,-1.2439709529667689,0.9827731490587944,0.6533732503448205,0.5889398623722469,0.318611973696348,-1.239266651912952,-1.230232301458372,-1.217707439835869,-0.43822441768407394,2,2,0,-1.1879739906918017,-1.2178396527081838,-1.2133690516331563
2006-12-04,-1.192441776724468,-1.1920152433778208,-1.1964489667925795,-1.187346825119395,-0.16858755580827528,-1.227629754165821,-1.280498490335793,-1.2174785333080371,-1.2395947059909833,1.0013813672682277,0.681461372105643,0.6185457971463595,0.32041944953983126,-1.2327027921884657,-1.227629754165821,-1.219292185478998,-0.43822441768407394,2,2,0,-1.1937399641786195,-1.1879561462200883,-1.217826183137966
2006-12-05,-1.2000409797787281,-1.1920152433778208,-1.1964489667925795,-1.1946838896442573,-0.18158318449684285,-1.2256055542816475,-1.2777045414686043,-1.2142922764831507,-1.2361082079986307,0.7599749813744726,0.6710272637402368,0.6399825277483729,0.2298105466736895,-1.2285330504390968,-1.2256055542816475,-1.219537417440372,-0.43822441768407394,2,2,0,-1.1924295229300688,-1.1937231583487298,-1.187937334245375
2006-12-06,-1.2309615826680493,-1.211548675761586,-1.2215165681742222,-1.2046413457805716,-0.1803508403970649,-1.224987775918738,-1.275560225129787,-1.2163640229183919,-1.235181283217762,-0.07001325730246917,0.5638111998594949,0.634032328716777,-0.07395216933832548,-1.228215332113992,-1.224987775918738,-1.2186044418542337,0.8937593153826797,0,2,0,-1.2000301461580523,-1.1924124810465289,-1.1937053773678703
2006-12-07,-1.2272929687930099,-1.2323843369709357,-1.237348737467891,-1.2366101554274842,-0.177774120915711,-1.224172834760596,-1.2734106252862878,-1.2175513563217797,-1.2340499772217066,0.0030002930780421728,0.48094610606511246,0.6114189758081154,-0.25877189709677884,-1.2277308384159489,-1.224172834760596,-1.217442710177469,-0.43822441768407394,2,2,2,-1.230956527630656,-1.2000144733972093,-1.1923944657501846
2006-12-08,-1.2424913749015305,-1.2219665063662608,-1.2347100425856128,-1.223508197370226,-0.18569099816276938,-1.2228978551028205,-1.2718895336232774,-1.220899544983731,-1.2341336367513684,-0.35113301944035175,0.36412753838778456,0.5681598610440736,-0.48776480646005926,-1.2293039322950696,-1.2228978551028205,-1.2131648286261534,-0.43822441768407394,2,2,2,-1.2272872281483247,-1.2309464257301928,-1.1999978171421182
2006-12-11,-1.2322717790611228,-1.2396767866015121,-1.2442092797405524,-1.250498198980976,-0.17213521306521185,-1.2235550644202615,-1.2705691409950366,-1.2221568146250477,-1.233450489917573,-0.13224198545272545,0.29475625843082404,0.5186066029589215,-0.5575764317779606,-1.2301717062771158,-1.2235550644202615,-1.213598200330386,-0.43822441768407394,2,2,0,-1.242488474604292,-1.2272764652861152,-1.2309352993148233
2006-12-12,-1.2401329574195648,-1.237593252273273,-1.2307520002621957,-1.2313693722045809,-0.1812844344120482,-1.223739086238175,-1.2690691736799091,-1.2244328144816143,-1.2334030270143805,-0.3158042631808648,0.21162248602310324,0.4610529162944956,-0.6463133565450956,-1.2302125092373861,-1.223739086238175,-1.2139329353541515,-0.43822441768407394,2,2,2,-1.2322669688792067,-1.2424804499874758,-1.2272646827759468
2006-12-13,-1.237774539937599,-1.2323843369709357,-1.2399874323501692,-1.2195776099530484,-0.18654990465655402,-1.2232527497387535,-1.267474138740271,-1.2259950037553664,-1.2331835509819684,-0.2614049951390244,0.1478905218566513,0.4012789850985097,-0.6709392462720618,-1.2303042368218862,-1.2232527497387535,-1.212837662752958,-0.43822441768407394,2,2,2,-1.2401296163705113,-1.2322571030323937,-1.242471385559814
2006-12-14,-1.2411811785084568,-1.2428021675756105,-1.2307520002621957,-1.2373962409237176,-0.18796896755932863,-1.2228847141255015,-1.2648175094169736,-1.2278421436829081,-1.2332338768228535,-0.3471732742751595,0.08359258547195421,0.3396069201828496,-0.691992437036997,-1.2304691747431038,-1.2228847141255015,-1.2119079943940376,-0.43822441768407394,2,2,2,-1.237770758136731,-1.2401211668455991,-1.232246210932509
2006-12-15,-1.271577670853332,-1.2448857019038495,-1.269013076055229,-1.2439472199523467,-0.18516818551437872,-1.2238705281016629,-1.2620182770451027,-1.2340921027862302,-1.235542781179818,-1.0059941415692384,-0.05763065580850971,0.2598428756195269,-0.8926600164017094,-1.228600584063494,-1.2238705281016629,-1.2159040951388087,1.3932532152827124,0,2,2,-1.2411780333557412,-1.2377618837037223,-1.2401116806386234
2006-12-18,-1.2741980636394792,-1.2740556593896348,-1.2716517709375073,-1.2740817234840411,-0.187446154910938,-1.224738041191655,-1.2597472017245286,-1.2397845818244482,-1.2378756824048924,-1.055214190649941,-0.178049658025118,0.17008749785436617,-1.003479102388143,-1.2268945393414625,-1.224738041191655,-1.219485762580058,-0.43822441768407394,2,2,0,-1.27158020633573,-1.241169772685275,-1.2377519757174327
2006-12-19,-1.2542831424391931,-1.2625959821391006,-1.2597776439672554,-1.25600095739062,-0.18808099884112664,-1.2247249002143363,-1.2571486716110423,-1.2415305087260908,-1.2385535770575793,-0.5391699103596331,-0.21632601209366956,0.09003659708802234,-0.8958416881151997,-1.2269068839109007,-1.2247249002143363,-1.2194457548072435,0.09457110798850928,1,2,0,-1.2742010888328315,-1.2715774220984206,-1.2411604739421283
2006-12-20,-1.2569035352253404,-1.257907990159693,-1.2513337881333344,-1.2546907615848941,-0.17519740143435708,-1.224803770145974,-1.2549198514334636,-1.2434118835936572,-1.2393762841120264,-0.5963683648479652,-0.25428012710680703,0.017818703972224067,-0.8089617161612558,-1.2268222388027794,-1.224803770145974,-1.2196970150837507,-0.43822441768407394,2,2,2,-1.254282445841249,-1.2741987767028224,-1.271573559463081
2006-12-21,-1.263192381950444,-1.2628565232823055,-1.255819601643838,-1.256263092513372,-0.1887531865319146,-1.2261181887808559,-1.2524744849306846,-1.245973526428207,-1.2406061071302323,-0.7357394363781551,-0.3020442411769446,-0.050246336573599344,-0.7629002630254156,-1.2261773913860023,-1.2261181887808559,-1.2230761476090795,-0.3216738085948513,0,2,0,-1.2569033283383504,-1.254276545707284,-1.2741953826984525
2006-12-22,-1.2608341244045613,-1.267544515261713,-1.2539724830156125,-1.2609797654267827,-0.1850188104719814,-1.2273800354838873,-1.2500027105753406,-1.2477774382677895,-1.2415693151507552,-0.6702032745217791,-0.33221164024644445,-0.11119790209288707,-0.6840010025660622,-1.225926101885259,-1.2273800354838873,-1.2259319680559926,-0.07192685864483495,1,2,0,-1.2631933503518105,-1.2568979003116858,-1.2542695901189858
2006-12-26,-1.248780221626634,-1.2441043964011949,-1.2426261272324475,-1.244995440571332,-0.18740881115033867,-1.2280372448013284,-1.2474992448627502,-1.2474451707308096,-1.2415640439127238,-0.34474299881551024,-0.320510614455145,-0.15743818131947718,-0.5208304558825054,-1.2261574941033828,-1.2280372448013284,-1.227037009110073,0.9270609411552303,1,2,0,-1.2608346520840028,-1.2631890553653773,-1.2568914133543572
2006-12-27,-1.2396088468751185,-1.246187930729434,-1.2315435765162481,-1.2394925222256765,-0.18946271798330191,-1.2293516634362103,-1.2454711204963262,-1.2457498389102089,-1.240876569265097,-0.11567528845769612,-0.2843865913768099,-0.18664752350060398,-0.33193145324254414,-1.2282878725923403,-1.2293516634362103,-1.2274870285063642,-0.43822441768407394,2,2,0,-1.248778496617752,-1.2608299322182883,-1.263183693105214
2006-12-28,-1.2215282326123524,-1.2464484718726385,-1.2347100425856128,-1.2397546573484286,-0.18893990533491126,-1.2295356852541237,-1.2433901836483876,-1.241527382644528,-1.2388943407462412,0.28564107902061775,-0.2040511834694065,-0.19270682161532446,-0.0751622441531251,-1.2286944793101244,-1.2295356852541237,-1.2274356758294596,0.8937593153826797,1,2,0,-1.2396054078778966,-1.2487716050411675,-1.2608241482074143
2006-12-29,-1.2186457045859405,-1.2253522695200842,-1.2104340174580228,-1.2185293893340632,-0.18893990533491126,-1.2310735566614506,-1.2409870690649893,-1.237510062923174,-1.2368444073249019,0.34514162777654267,-0.13347256646902572,-0.18234817438975556,0.10693774787310176,-1.234313894719808,-1.2310735566614506,-1.2246619430883885,0.9104152093836594,1,2,0,-1.2215214146274795,-1.239596863925761,-1.248763665310671
2007-01-02,-1.2186457045859405,-1.2253522695200842,-1.2104340174580228,-1.2185293893340632,-0.18893990533491126,-1.2323222543645886,-1.23854170256221,-1.2341107923897203,-1.2349463208236617,0.34514162777654267,-0.07958902825281126,-0.16245210732737017,0.21272224405930135,-1.2390069313302654,-1.2323222543645886,-1.2222722776910706,-0.43822441768407394,2,2,0,-1.2186383479010843,-1.2215096131522616,-1.239587283986871
2007-01-03,-1.2398709821153833,-1.211809057941311,-1.2281133053799174,-1.2049033209673121,-0.1881556863623253,-1.2347013569072696,-1.2370575825375132,-1.2345073233981194,-1.2347685577104788,-0.28462932849498845,-0.10012262011816683,-0.15095919355131762,0.11951848958697647,-1.246820345768858,-1.2347013569072696,-1.2189099524981528,1.3433058577385908,0,2,1,-1.2186383479010843,-1.218626027090547,-1.2214967996768422
2007-01-04,-1.248256111082188,-1.2532199981802852,-1.2386680849090301,-1.2465676115637985,-0.18942537422270259,-1.2371198823819076,-1.2354255759595616,-1.2361357966417308,-1.2352280385380443,-0.500114726397049,-0.14199215999865292,-0.15078560903171462,-0.006030093053473336,-1.2541014976047675,-1.2371198823819076,-1.216190340129199,0.3609637897100965,0,2,0,-1.2398675921071904,-1.218626027090547,-1.2186126981038992
2007-01-05,-1.298043574018986,-1.2553035325085242,-1.2576667202720637,-1.2486638928657574,-0.16974521238685458,-1.2404847908781755,-1.234094619545572,-1.2451907255282944,-1.2393589933378304,-1.4446477516091962,-0.31854768784214843,-0.18868543648205827,-0.4283221565508874,-1.2502426442004613,-1.2404847908781755,-1.2271713936172797,2.3922410150827775,0,0,0,-1.248254288125137,-1.2398590953830742,-1.2186126981038992
2007-01-08,-1.2912306167494363,-1.2974957782501533,-1.2835258979077588,-1.291114268958477,-0.15223098866576784,-1.2436919755563174,-1.2328745780465233,-1.2518020628248037,-1.2426768865139355,-1.2632921661015057,-0.4366876246410207,-0.24445841840918808,-0.6265626318507604,-1.25004627751461,-1.2436919755563174,-1.2339630640533208,1.2767026061934896,0,0,0,-1.2980510555700664,-1.2482473021213296,-1.2398495623244425
2007-01-09,-1.276556481121445,-1.2987980070757374,-1.284845245348898,-1.292424464764203,-0.18950006174390124,-1.2454007197816643,-1.2315277775657176,-1.2551335893850457,-1.2446568643918652,-0.8920263496451191,-0.48522418152367885,-0.29953395196186133,-0.6188268682826128,-1.250374219027656,-1.2454007197816643,-1.2371250246005656,0.2444131806208738,1,2,0,-1.2912368250639916,-1.2980530396049634,-1.2482392686589185
2007-01-10,-1.2804870703006659,-1.2868175654657534,-1.2727073133116802,-1.2803707273259297,-0.18950006174390124,-1.2478192532788768,-1.230746105774522,-1.2585586515545153,-1.246782717472517,-0.9632624292546791,-0.5319008595202327,-0.3536508179463636,-0.6081937864382394,-1.251985408711624,-1.2478192532788768,-1.2403897921898202,0.4608686670277483,1,2,0,-1.276559947066612,-1.291237581631434,-1.2980539101309765
2007-01-11,-1.2783906281228814,-1.2847338721740347,-1.270596228563334,-1.2782742860879592,-0.1895747492650999,-1.2497383012767749,-1.2299961221169582,-1.2611335196697109,-1.2485950689754257,-0.9078891896726723,-0.5593458513673721,-0.4028573041627993,-0.5537302041764355,-1.2531543158397034,-1.2497383012767749,-1.2430959131994466,0.3276723261669547,1,2,0,-1.2804912708122642,-1.276558059844699,-1.291237233728367
2007-01-12,-1.2440635465987855,-1.2748369648922895,-1.260569220221308,-1.2683168299516452,-0.18953740550450057,-1.2500537649581762,-1.2288975560949846,-1.2580191815225172,-1.2477183256319981,-0.12516204891334118,-0.4792026634239177,-0.42495573108643225,-0.2530605845162881,-1.2538739381674175,-1.2500537649581762,-1.2429840409001776,1.4265446788258542,1,2,0,-1.278394436841805,-1.2804900917513018,-1.2765550876196432
2007-01-16,-1.2464219640807515,-1.255564073651729,-1.2410429747243423,-1.2489260279885095,-0.18950006174390124,-1.2503166486851527,-1.2278148341398272,-1.2557476290797738,-1.2470820551397623,-0.17787607553730872,-0.42063271085932463,-0.43001564050578556,-0.06407750305517045,-1.2544173289299936,-1.2503166486851527,-1.2429502245542845,1.9426944727268665,1,2,0,-1.2440609401161637,-1.2783928800719502,-1.2804878224727003
2007-01-17,-1.226769018184647,-1.2321239547912106,-1.2228359156153612,-1.2308452618950882,-0.18950006174390124,-1.2480689960285343,-1.226996190710318,-1.2507951554588204,-1.2450302146415166,0.19868186930169138,-0.31666055291931483,-0.41166288050945354,0.1956046207150034,-1.2510216874605182,-1.2480689960285343,-1.2419196790401628,0.14451846553263079,1,2,0,-1.2464197983499443,-1.2440531987522019,-1.2783902358656904
2007-01-18,-1.2398709821153833,-1.2464484718726385,-1.2318075426363686,-1.2397546573484286,-0.18950006174390124,-1.2463471108258688,-1.2269064065904893,-1.2486248613796656,-1.244105496430715,-0.10532756734871948,-0.2720094631533005,-0.38736064413536225,0.2615933652561092,-1.2498676654302734,-1.2463471108258688,-1.2396026267638416,-0.28837218282230065,1,2,0,-1.2267631796216827,-1.2464124818940785,-1.2440444154916805
2007-01-19,-1.217859618737313,-1.229779879319767,-1.2149198309685267,-1.2229840870607334,-0.18950006174390124,-1.244520065714353,-1.2264521928158205,-1.2433944111537907,-1.2416110458117475,0.2868774078670841,-0.17388896988439234,-0.346778902247454,0.4421578489849077,-1.245711707416035,-1.244520065714353,-1.2402380734216543,0.5940650078885419,1,2,0,-1.2398675921071904,-1.226752322361065,-1.2464041204128713
2007-01-22,-1.2236245148540537,-1.2303008026426967,-1.215447602155613,-1.223508197370226,-0.18950006174390124,-1.242850752443538,-1.2260560750273481,-1.2398575651405308,-1.2397304306984531,0.15136775668549848,-0.11445910454997994,-0.30150940935330867,0.4941521395714351,-1.242791816802957,-1.242850752443538,-1.2398927389852166,1.0103099244719025,1,2,0,-1.2178521151451482,-1.2398590953830742,-1.2267404461475853
2007-01-23,-1.192441776724468,-1.2071210659619034,-1.1919631532820758,-1.2001866480539014,-0.18953740550450057,-1.2393018221293566,-1.2250261687773203,-1.232056619373411,-1.2356682964832835,0.6375961899488931,0.01968291984157998,-0.236393062828789,0.7142839412633246,-1.234143015725756,-1.2393018221293566,-1.2417350931648032,0.7272613487493356,1,2,0,-1.2236180886319663,-1.2178396527081838,-1.2398495623244425
2007-01-24,-1.1861529299993643,-1.2120695990845158,-1.196976737979666,-1.2051654560900642,-0.18953740550450057,-1.235555729019943,-1.2233783213561675,-1.224486108854624,-1.2314390038718162,0.7237653566817472,0.1396130961736796,-0.15846116049600345,0.8564279527170603,-1.2253469674110857,-1.235555729019943,-1.243328080276521,0.49416013057089014,1,2,0,-1.1924295229300688,-1.2236066648368253,-1.217826183137966
2007-01-25,-1.1856288194549183,-1.1925361667007506,-1.1771865263625798,-1.1855125190041764,-0.18953740550450057,-1.2323879833189073,-1.2227022809752315,-1.2179994769085998,-1.2274839844497374,0.7312231292117447,0.23054971385023706,-0.07652344396793113,0.90085852657396,-1.2176947225857393,-1.2323879833189073,-1.2449011985570875,0.26106907462185347,1,2,0,-1.1861395009166087,-1.1924124810465289,-1.2235942262604613
2007-01-26,-1.1942760836619877,-1.2011308451569114,-1.1858941872634667,-1.1941597793347647,-0.18950006174390124,-1.2301140406850763,-1.22185194941209,-1.2138441553519157,-1.2244655155561723,0.4977834926939903,0.27149610167456184,-0.0021514163434667465,0.8169435262213253,-1.2127171354748503,-1.2301140406850763,-1.2454863442538242,0.3443180579385256,0,2,0,-1.1856152924239938,-1.1861213259928374,-1.1923944657501846
2007-01-29,-1.197944697537027,-1.2047771494539394,-1.189588424519918,-1.1978283915652017,2.4636247537962443,-1.2289310639136826,-1.220853734519309,-1.2108937968457683,-1.2219436792610854,0.39866789992389634,0.28705302972583807,0.060697928862906404,0.6891394476375076,-1.209807019769559,-1.2289310639136826,-1.2461291515784658,-0.43822441768407394,2,2,0,-1.1942641726712344,-1.1855970230729995,-1.1861021859993275
2007-01-30,-1.1950621695106152,-1.1933174722034052,-1.195657390538527,-1.1980903667519422,0.7746038056490546,-1.227748087142289,-1.2197762928452185,-1.207952867536327,-1.2193941090099023,0.45138478283886774,0.301282647258365,0.1140431605375451,0.5837243690467597,-1.2068312191186366,-1.227748087142289,-1.2468412861013842,-0.43822441768407394,2,2,0,-1.1979334721535657,-1.1942474612685678,-1.185577789347575
2007-01-31,-1.1746231377658831,-1.1724818109940556,-1.1930186956562487,-1.1889189961118614,-0.07575096695833579,-1.225539865440202,-1.2182182295438941,-1.2023127874059765,-1.2155121889953344,0.7978128052395873,0.3645371647989457,0.17034746238917636,0.6165449592282283,-1.2004212151295768,-1.225539865440202,-1.2490732030858516,0.410911147254218,1,2,0,-1.1950504054271704,-1.1979174217126454,-1.1942297740196226
2007-02-01,-1.1604729527462545,-1.1568550650870435,-1.1645208231382755,-1.1721484258241661,-0.1448369240671001,-1.2215571705584498,-1.216274609016232,-1.1953585206814659,-1.2108646690194984,1.005197193115989,0.4474890457033688,0.23326279574165343,0.6898713565719252,-1.1906772795320817,-1.2215571705584498,-1.2511808899193404,-0.43822441768407394,2,2,0,-1.1746075539429728,-1.1950338356509307,-1.197900390558499
2007-02-02,-1.1898213839383205,-1.1625849037123104,-1.1924909244691622,-1.1648113612993036,-0.17280740075599982,-1.218626018607178,-1.2149700604548068,-1.1939995296495642,-1.2087457125526626,0.2173599394102342,0.42048387496661555,0.2777768279712315,0.4857729314462719,-1.1867959244788817,-1.218626018607178,-1.2492597530671425,-0.17183173596248674,0,2,0,-1.1604547244722354,-1.1745873017355544,-1.195016288985556
2007-02-05,-1.1775055058562118,-1.1842018704243147,-1.1792974500577715,-1.1823680170832322,-0.18225537218763083,-1.2125796928867207,-1.2134014333677337,-1.1909505643369562,-1.2058670873871669,0.42055081086034785,0.4268341822160905,0.3147562204953455,0.4022023139391908,-1.185553565181232,-1.2125796928867207,-1.2381577723549833,-0.43822441768407394,2,2,0,-1.1898086404329673,-1.1604319228738695,-1.1745660997543368
2007-02-06,-1.1704305732824807,-1.163366209214965,-1.1763949501085271,-1.1844642983851912,-0.18326365372381279,-1.2065202261889447,-1.21205991639161,-1.1872797496574876,-1.2026751308229156,0.5332116239550825,0.4442516363901204,0.3480923059364713,0.3617924954746851,-1.1843175044919343,-1.2065202261889447,-1.2270221650817013,-0.43822441768407394,2,2,0,-1.1774904607033954,-1.1897911264421273,-1.1604081902739745
2007-02-07,-1.1738370519172556,-1.1724818109940556,-1.170325823036764,-1.1671697777240146,-0.18374912261160412,-1.2013677035356924,-1.2108134670399964,-1.1846989385016897,-1.1999731479715685,0.4424214665641938,0.4401554270370573,0.37387865047144936,0.2780543826771098,-1.1835072777357658,-1.2013677035356924,-1.217299085744618,-0.43822441768407394,2,2,0,-1.1704142059339995,-1.1774707278024812,-1.189772642514813
2007-02-08,-1.1589007810489995,-1.1625849037123104,-1.173756255226249,-1.1797476254717805,-0.17228458810760916,-1.19526879786081,-1.209265967524421,-1.1802120732873012,-1.1963596567406773,0.6873268974706515,0.47172679182008015,0.4013097420570642,0.29629712978086237,-1.1829563467370072,-1.19526879786081,-1.2053593890863235,-0.02197950110071343,1,2,0,-1.173821321187037,-1.1703931983664266,-1.177450041303889
2007-02-09,-1.1340070495806005,-1.1360194038776938,-1.1502718063527115,-1.1559021257819748,-0.18483209166898473,-1.1880263543916405,-1.2076656523037164,-1.1725770000349107,-1.1911610767323504,1.0345701729879713,0.5593701075761448,0.4421372716962793,0.44488400908749387,-1.1796400087609151,-1.1880263543916405,-1.193990735895763,-0.15517584196150705,1,2,0,-1.1588822589603636,-1.1738009273531913,-1.1703712465870986
2007-02-12,-1.1468470382071554,-1.1453953878365093,-1.142355721705877,-1.1422760574152238,-0.18714740482614334,-1.183149864465258,-1.2062343479841489,-1.1680964186140141,-1.1873032129063783,0.6855176382743325,0.5819941683353,0.4796736245146709,0.4083798509600985,-1.1759945638292875,-1.183149864465258,-1.1878267893324213,-0.43822441768407394,2,2,0,-1.133983875237899,-1.1588591741091436,-1.1737795847884034
2007-02-13,-1.1434403996362974,-1.1373216327032782,-1.1349674082461292,-1.1422760574152238,-0.1880436550805273,-1.1779841928121122,-1.2053364809969453,-1.163779869946581,-1.1834775723818038,0.7358214327072482,0.599898975797058,0.5135602779231884,0.3678991318651645,-1.1737593625060736,-1.1779841928121122,-1.1795807047249902,-0.30502807682328037,1,2,0,-1.1468262634600856,-1.1339563053673265,-1.1588351603421079
2007-02-14,-1.134269024884782,-1.129508259749772,-1.1273151286662606,-1.1359870535733352,-0.18333834124501147,-1.173344288612919,-1.2041375638457796,-1.1587132233232889,-1.1792527187651556,0.8711571004486816,0.6303945134006437,0.5472398308203404,0.3656020721121588,-1.1687131713927863,-1.173344288612919,-1.1753808914902384,-0.43822441768407394,2,2,0,-1.1434189882410755,-1.1468010069268104,-1.133927839606079
2007-02-15,-1.1345311601250465,-1.1386238615288624,-1.137078331941321,-1.1312703806599245,-0.18610177952936202,-1.1680603240961787,-1.2029703380518606,-1.1544664808031817,-1.175360327092402,0.8631808342022924,0.6434189552710934,0.5769895748714182,0.3220145132122857,-1.167377641079094,-1.1680603240961787,-1.1659423911622344,-0.43822441768407394,2,2,0,-1.13424589950122,-1.1433931179452579,-1.1467748374687554
2007-02-16,-1.1306005709458258,-1.1388842437085875,-1.1331202896179036,-1.1417519471057311,-0.18610177952936202,-1.1636833116465366,-1.2015707218659255,-1.1502670051292108,-1.1714637204980247,0.9252995413288491,0.6546016538444984,0.6031986702698269,0.2827433329241829,-1.163722635734421,-1.1636833116465366,-1.1608139725237308,-0.43822441768407394,2,2,0,-1.1345080837305137,-1.1342183768298517,-1.1433663392440598
2007-02-20,-1.1612591985309653,-1.1321127174009407,-1.149480230098659,-1.1247194016312951,-0.18860381148951727,-1.1605549969000322,-1.200165825398923,-1.1514410171923928,-1.1701375676094452,0.05004067815467895,0.5652584999606866,0.6049170619552962,0.011104168679995736,-1.1666692381129993,-1.1605549969000322,-1.151281486455759,-0.43822441768407394,2,2,0,-1.1305767599848615,-1.1344806082871646,-1.1341899579202597
2007-02-21,-1.1007280292093136,-1.1026823777354304,-1.1515911537938508,-1.1524954887382786,-0.18834240516532197,-1.1559545316779454,-1.1976148274858847,-1.143100793601116,-1.164404521573036,0.9342562020975195,0.659056613424501,0.6265004760982528,0.23143749030655617,-1.1554953511409118,-1.1559545316779454,-1.153630120925163,0.47751439879931923,1,2,0,-1.1612411171941441,-1.1305485763805618,-1.1344522362578313
2007-02-22,-1.1028243114510148,-1.1104957506889366,-1.1014559510305655,-1.110307247768311,-0.17672849561892967,-1.151774674000961,-1.1947997478235832,-1.136366918083008,-1.1592521646890819,0.8843788354986227,0.7161031901328915,0.6560578298727353,0.3198806123429768,-1.1466773942050859,-1.151774674000961,-1.1543557040493821,-0.43822441768407394,2,2,0,-1.1006986355315147,-1.1612184572510205,-1.1305195014047742
2007-02-23,-1.0931289860911364,-1.0948690047819243,-1.108052688236261,-1.1055905748549002,-0.18412256021759743,-1.1471347778243426,-1.1919952351706455,-1.1291740503557857,-1.153759874157632,0.9989247588575412,0.777440049126245,0.6929186719709415,0.4008874093536872,-1.137117317666806,-1.1471347778243426,-1.15492008919696,0.311016432165975,1,1,0,-1.1027953095360015,-1.1006650698924663,-1.1611948652632986
2007-02-26,-1.0842195866438025,-1.0888787839769323,-1.0821935106005658,-1.0890821396899568,-0.1883050614047226,-1.141614219557838,-1.1888527007154324,-1.1217139906431979,-1.1480113240108236,1.101909313106534,0.8391908084298506,0.7357114790965636,0.4666819263777764,-1.1278237912248663,-1.141614219557838,-1.1533951268337914,-0.43822441768407394,2,2,0,-1.093098172269504,-1.1027621215770302,-1.1006306525121832
2007-02-27,-1.0910325439133521,-1.0886182428337274,-1.1225655100887908,-1.0906543106824234,-0.18397318517520012,-1.1362513851094602,-1.185895021228173,-1.11645215803236,-1.1431956573652537,0.9185622064164126,0.8555824264680564,0.773477280947185,0.41092478981045216,-1.1222743340056618,-1.1362513851094602,-1.148242295527623,1.1102046395601455,0,2,0,-1.0841871077929697,-1.0930632375365739,-1.102728079095802
2007-02-28,-1.1290282393124875,-1.1229971156218503,-1.139717026823599,-1.1388695803075388,-0.18935068670150393,-1.1329390485450423,-1.1836345064697327,-1.1178585936481333,-1.1415645956644311,0.046410368424974785,0.747039515949269,0.7803044712598036,0.0677685179627604,-1.1232190706942167,-1.1329390485450423,-1.1404448787630637,-0.43822441768407394,2,2,0,-1.0910013382990444,-1.0841505678836927,-1.0930274611436404
2007-03-01,-1.1476331240557829,-1.1269038020986033,-1.1106913831185392,-1.1194786184083918,-0.18953740550450057,-1.131585198955629,-1.1811363242618238,-1.121917439293548,-1.1414390509163423,-0.29901912481351967,0.5973250848904941,0.7535104133430456,-0.3051422761459864,-1.1238128107692444,-1.131585198955629,-1.1370387349501438,2.9749838982994827,0,2,0,-1.129004134507017,-1.090966025857222,-1.084113198134021
2007-03-02,-1.2021372620204294,-1.2089442181104173,-1.1938102719103014,-1.2020209541691198,-0.18867849901071596,-1.1336751277941213,-1.1796838923707587,-1.1337561259915554,-1.1453793612644618,-1.0826843423893486,0.31435660726709735,0.671109918483661,-0.9219022612709445,-1.120426792794767,-1.1336751277941213,-1.1449031750425915,5.022906855443734,0,2,2,-1.1476124962160215,-1.128975667621048,-1.0909298745366305
2007-03-05,-1.2147151154067195,-1.2123299812642407,-1.1977683142337185,-1.2054274312768047,-0.18893990533491126,-1.1349238254972591,-1.1788863732891326,-1.1457129214444708,-1.1499639231295746,-1.228186443758986,0.050157415848628074,0.5482680962222009,-1.370458109448604,-1.1172655483807348,-1.1349238254972591,-1.150803313232234,-0.43822441768407394,2,2,0,-1.202126820162539,-1.1475873813091735,-1.1289463114495168
2007-03-06,-1.1961103905995072,-1.2011308451569114,-1.1943380430973878,-1.1962560606367239,-0.18901459285610994,-1.13585706754157,-1.1776610482854022,-1.152961449826253,-1.1528242021554989,-0.8948783796388748,-0.10711619416587966,0.41611021142087423,-1.4737874164394418,-1.1158990034289396,-1.13585706754157,-1.1541615984006324,1.2933483379650605,1,2,0,-1.2147070241554319,-1.202111525081773,-1.1475613524346888
